price,metro_time,info_total_area,floor_ratio,firt_floor,last_floor,rooms_1,rooms_2,rooms_3,rooms_4,rooms_студия,rent_jkh_включена (без счётчиков),rent_jkh_включена (счётчики включены),rent_prepayment_1 месяц,rent_prepayment_2 месяца,rent_prepayment_3 месяца,rent_term_несколько месяцев,rent_term_от года,rent_living_conditions_можно с детьми,rent_living_conditions_можно с детьми и животными,rent_living_conditions_можно с животными,"rent_living_conditions_ни с детьми, ни с животными",year_built_interval_1890-1917,year_built_interval_1917-1945,year_built_interval_1945-1970,year_built_interval_1970-1990,year_built_interval_1991-2025,year_built_interval_не попал,log_distance
52000,5.0,26.0,0.0666666666666666,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.621004554995005
53000,6.0,22.5,0.2777777777777778,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.079166509399776
53000,8.0,42.9,0.4814814814814814,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.29521873384218
53000,10.0,36.0,0.2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.6289158467933826
53000,6.0,20.0,0.0606060606060606,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.585054614142134
53000,6.0,23.8,0.1282051282051282,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.621004554995005
53000,7.0,20.0,0.8181818181818182,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.6719647577360597
53000,6.0,25.0,0.3,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.16477739068659
53000,8.0,33.0,0.8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.2548479367839709
53000,9.0,33.0,0.8888888888888888,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.518172453806946
53000,15.0,38.0,0.4285714285714285,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.1415583267450655
53000,4.0,19.7,0.2272727272727272,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3.045841415679401
53000,10.0,39.6,0.7857142857142857,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.5064225588908844
53000,6.0,38.0,0.6470588235294118,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.5773409009391592
54000,12.0,31.0,0.2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1.4662285531913488
54000,6.0,34.0,0.53125,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.921453917126181
54000,6.0,28.0,0.6666666666666666,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.977642344384362
54999,4.0,39.0,0.5882352941176471,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.3882932584472103
55000,6.0,25.6,0.625,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3.1570812224258193
54900,5.0,55.3,0.7894736842105263,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3.0032921729383393
54000,10.0,36.0,0.8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.4698475539126803
54000,5.0,33.5,0.6666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.727189694427213
54000,9.0,51.2,0.9285714285714286,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.921453917126181
54000,5.0,22.0,0.2857142857142857,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3.045841415679401
53000,5.0,38.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.6719647577360597
53000,6.0,33.0,0.2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.728763601836939
53000,5.0,33.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.194882125758077
55000,7.0,21.0,0.875,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.7386789511231084
55000,6.0,33.0,1.0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.8560065712165352
55000,4.0,50.0,0.3571428571428571,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.687467857310322
55000,6.0,42.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.682648712736458
55000,6.0,46.0,0.1666666666666666,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.6634628457176075
55000,11.0,55.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.2556407035656045
55000,6.0,45.0,0.2142857142857142,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.928252454516363
55000,6.0,33.0,0.8333333333333334,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3.0999786275606773
55000,5.0,34.0,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.29521873384218
55000,15.0,27.0,0.0869565217391304,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.196371657348562
55000,5.0,40.0,0.4166666666666667,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.906735308923041
55000,2.0,15.0,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.5588177847536464
55000,10.0,21.0,0.4,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.680585211584319
55000,17.0,18.0,0.5,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.001561639318807
55000,15.0,52.0,0.2142857142857142,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.379258876426831
55000,15.0,32.0,0.4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.429919574575866
55000,5.0,46.0,0.6,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.5785146025168886
55000,10.0,44.0,0.8888888888888888,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.9179852805670192
55000,14.0,21.0,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.3844482958101305
55000,6.0,32.0,0.78125,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.921453917126181
55000,6.0,40.0,0.3636363636363636,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2.0685889550222756
55000,6.0,42.9,0.4,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.16477739068659
55000,15.0,16.0,0.8,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2.444444869091684
55000,6.0,30.0,0.1111111111111111,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.16477739068659
55000,15.0,32.0,0.6153846153846154,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.379258876426831
55000,11.0,33.0,0.8,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.444444869091684
55000,1.0,38.0,0.25,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.9179852805670192
55000,10.0,20.0,0.696969696969697,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.9179852805670192
55000,3.0,18.0,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.001561639318807
55000,16.0,39.5,0.6,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.966588617776869
55000,6.0,65.0,0.4117647058823529,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.0032921729383393
55000,4.0,58.4,0.7647058823529411,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.0032921729383393
55000,5.0,31.0,0.8,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.859798938204179
55000,13.0,41.0,0.9565217391304348,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.692177601875485
55000,6.0,31.9,0.7777777777777778,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.727189694427213
55000,5.0,42.0,0.1764705882352941,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.7217755568467665
55000,2.0,32.0,0.4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.449005821528548
55000,4.0,20.0,0.2777777777777778,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.9724386508746818
55000,7.0,20.0,0.7058823529411765,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.4521769266549103
55000,7.0,35.0,0.1111111111111111,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.1566146054799566
55000,6.0,54.0,0.7857142857142857,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.71127454833127
55000,12.0,38.0,0.1111111111111111,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.2183825192034208
55000,8.0,31.0,0.4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.1566146054799566
55000,6.0,37.0,0.2142857142857142,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.5326090540496504
55000,10.0,23.0,0.48,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.6289158467933826
55000,5.0,42.0,0.1666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.3487865887645505
55000,11.0,58.0,0.625,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4.234018068180923
55000,9.0,24.0,0.75,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.001561639318807
55000,8.0,44.3,0.9166666666666666,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.928252454516363
55000,3.0,44.0,0.0454545454545454,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.8359542838056817
55000,6.0,44.3,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.621004554995005
55000,7.0,35.7,0.9333333333333332,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.050234188129603
55000,6.0,29.0,0.4375,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.6258345244317876
55000,5.0,43.0,0.782608695652174,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.0032921729383393
55000,4.0,20.0,0.2058823529411764,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.585054614142134
55000,6.0,36.0,0.4285714285714285,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.0999786275606773
55000,3.0,44.7,0.1666666666666666,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2.906735308923041
55000,6.0,37.8,0.7058823529411765,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3.29521873384218
55000,4.0,37.0,0.7777777777777778,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.6063736174321264
55000,3.0,19.6,0.4,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.052260943952701
55000,14.0,35.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.1570812224258193
55000,17.0,69.0,0.6363636363636364,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.728763601836939
55000,7.0,40.0,0.64,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3.6286035291625303
55000,4.0,54.0,0.2352941176470588,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.921453917126181
55000,7.0,20.0,0.6060606060606061,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.6719647577360597
55000,21.0,22.0,0.2727272727272727,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.9724386508746818
55000,10.0,42.0,0.25,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2.5064225588908844
55000,5.0,42.0,0.5294117647058824,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.0279583657284537
55000,5.0,42.0,0.3928571428571428,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.585917409153481
55000,19.0,43.0,0.5714285714285714,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.4698475539126803
55000,5.0,18.0,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.5785146025168886
55000,4.0,34.0,0.125,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.899823112021186
55000,3.0,43.5,0.25,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.429919574575866
55000,6.0,46.0,0.5555555555555556,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3.196371657348562
55000,5.0,29.0,0.7727272727272727,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.9829837192129056
55000,7.0,40.0,0.8235294117647058,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2.977642344384362
55000,9.0,53.2,0.3529411764705882,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.6286035291625303
55000,5.0,28.0,0.7894736842105263,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.6258345244317876
55000,5.0,35.0,0.1111111111111111,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.29521873384218
55000,4.0,16.0,0.2857142857142857,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3487865887645505
56000,18.0,40.0,0.4705882352941176,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.7065702710299555
56000,14.0,39.0,0.6,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.379258876426831
57000,7.0,20.0,0.0869565217391304,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.2686522099318234
57000,22.0,41.0,0.7894736842105263,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2.5122968983492995
57000,5.0,45.0,0.5,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.867133175187848
57000,6.0,20.0,0.0909090909090909,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.585054614142134
57000,8.0,34.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.7968688416175893
57000,16.0,35.3,0.9166666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.3844482958101305
57000,16.0,42.0,0.6875,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.4481213553953522
56000,16.0,38.7,0.7272727272727273,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.680585211584319
56000,6.0,40.0,0.2941176470588235,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.178208543716707
56000,15.0,16.0,1.0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.7761619375474431
56000,4.0,15.0,0.8,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.5122968983492995
56000,5.0,24.0,0.8,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3.29521873384218
56000,6.0,35.0,0.1666666666666666,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.29521873384218
56000,5.0,40.0,0.8571428571428571,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.621004554995005
55000,4.0,39.0,0.8571428571428571,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.7466827605960122
55000,6.0,20.0,0.5263157894736842,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.921453917126181
55000,5.0,41.0,0.7,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.7765935573135265
55000,8.0,47.0,0.8571428571428571,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.977642344384362
57000,5.0,36.4,0.3043478260869565,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.5617416528767465
57500,11.0,31.0,0.2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1.9198365766611254
57000,4.0,47.3,0.4444444444444444,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.906735308923041
58000,4.0,40.0,0.25,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.5588177847536464
58000,6.0,43.0,0.8181818181818182,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.29521873384218
58000,5.0,48.0,0.2222222222222222,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.7998705862893343
58000,5.0,40.0,0.8823529411764706,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.7217755568467665
58000,4.0,38.0,0.4117647058823529,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.8359542838056817
58000,6.0,40.0,0.4666666666666667,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3.1570812224258193
58000,5.0,42.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2.5122968983492995
58000,4.0,53.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.8066961779577575
58000,6.0,38.0,0.5,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2.0685889550222756
58000,4.0,40.0,0.32,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.319695492643882
58000,10.0,20.0,0.7,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.438463711524543
58000,8.0,40.0,0.96,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.906735308923041
58000,16.0,34.0,0.4,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2.1943737522207765
58000,10.0,20.0,0.5555555555555556,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.438463711524543
58000,11.0,39.0,0.8571428571428571,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.8359542838056817
58000,8.0,34.1,0.52,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.9179852805670192
57000,4.0,43.9,0.7777777777777778,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.7217755568467665
57000,8.0,40.0,0.88,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.921453917126181
57000,3.0,40.0,0.1764705882352941,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3.029246682390647
57000,12.0,32.0,0.6666666666666666,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.7406812012640966
57000,12.0,42.0,0.6,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.001561639318807
57000,5.0,28.0,0.56,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.6258345244317876
58000,4.0,35.0,0.3333333333333333,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.621004554995005
59000,4.0,25.3,0.1515151515151515,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.621004554995005
59000,12.0,40.0,0.64,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.5064225588908844
59000,5.0,31.7,0.7777777777777778,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.16477739068659
59000,11.0,40.0,0.9166666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.977372672394821
60000,4.0,40.0,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.518172453806946
60000,7.0,18.3,0.6,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.1415583267450655
60000,13.0,25.6,0.7575757575757576,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.9198365766611254
60000,14.0,18.0,0.8,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.7761619375474431
60000,4.0,20.0,0.9545454545454546,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.6289158467933826
60000,5.0,24.0,0.125,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2.5785146025168886
60000,4.0,36.0,0.1666666666666666,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.251112744470183
60000,7.0,23.2,0.6060606060606061,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.6719647577360597
60000,18.0,54.0,0.4090909090909091,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.6258345244317876
60000,5.0,39.0,0.1176470588235294,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.899823112021186
60000,4.0,40.0,0.88,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.0032921729383393
59500,12.0,45.2,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4.234018068180923
59999,2.0,28.0,0.72,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.2227792364018506
59000,8.0,30.0,0.6086956521739131,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.6719647577360597
59000,15.0,35.7,0.6,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.906735308923041
59000,7.0,27.0,0.8,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.1415583267450655
59000,7.0,36.5,0.5757575757575758,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.6719647577360597
59000,6.0,38.0,0.1875,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.3319277690185944
59000,4.0,25.0,0.1515151515151515,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.621004554995005
59000,6.0,20.0,0.6363636363636364,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.585054614142134
58000,5.0,40.0,0.1818181818181818,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.5739625470965914
58000,7.0,40.0,0.9411764705882352,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.7790637018771767
60000,4.0,20.0,0.9090909090909092,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.49583926979502
60000,6.0,42.0,0.2222222222222222,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3.29521873384218
60000,6.0,38.0,0.375,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.7011538751572743
60000,5.0,38.0,0.125,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2.2899151496705055
