price,metro_time,info_total_area,floor_ratio,firt_floor,last_floor,rooms_1,rooms_2,rooms_3,rooms_4,rooms_студия,rent_jkh_включена (без счётчиков),rent_jkh_включена (счётчики включены),rent_prepayment_1 месяц,rent_prepayment_2 месяца,rent_prepayment_3 месяца,rent_term_несколько месяцев,rent_term_от года,rent_living_conditions_можно с детьми,rent_living_conditions_можно с детьми и животными,rent_living_conditions_можно с животными,"rent_living_conditions_ни с детьми, ни с животными",year_built_interval_1890-1917,year_built_interval_1917-1945,year_built_interval_1945-1970,year_built_interval_1970-1990,year_built_interval_1991-2025,year_built_interval_не попал,distance
49000,7.0,27.0,0.3157894736842105,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,26.983315588738822
45000,20.0,57.0,0.6666666666666666,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,34.47971872668968
47490,5.0,21.0,0.2,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,9.81391121687629
46900,2.0,37.8,0.7647058823529411,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,24.44367906010861
110000,4.0,65.0,0.4444444444444444,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8.974379111649188
47000,9.0,33.0,0.75,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,12.668406813128424
48000,10.0,48.0,0.3125,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,32.92987263985184
45000,6.0,38.0,0.1428571428571428,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,20.15177095141328
48000,7.0,35.5,0.1666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,11.613601178662336
46000,7.0,32.4,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,14.623776225624784
49000,11.0,33.0,0.4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,32.92987263985184
48000,9.0,38.0,0.9411764705882352,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,24.0037134080998
120000,6.0,80.0,0.7647058823529411,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,14.896910987112951
99999,6.0,68.0,1.0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,12.58630167675604
200000,13.0,98.0,0.375,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,5.710850011367745
50000,10.0,36.9,0.375,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,17.423418861683302
85000,12.0,58.0,0.875,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,10.297774140506904
120000,20.0,38.9,1.0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,10.32493222377824
47000,7.0,30.0,0.7333333333333333,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,26.983315588738822
50000,19.0,43.2,0.2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,10.48699384656988
50000,5.0,42.0,1.0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,25.25641996750073
50000,5.0,42.0,0.9285714285714286,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,13.275462535946025
50000,4.0,26.0,0.1666666666666666,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,12.477562693519246
50000,6.0,40.0,0.6111111111111112,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,14.896910987112951
50000,6.0,20.0,0.6666666666666666,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,18.568264561609062
50000,5.0,36.0,0.8823529411764706,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,26.983315588738822
50000,7.0,36.0,0.16,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,37.660188523928376
50000,2.0,38.0,0.7142857142857143,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,18.568264561609062
50000,6.0,37.0,0.9285714285714286,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,33.53356866471537
50000,6.0,45.0,0.6666666666666666,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8.712662181211511
50000,4.0,20.0,0.6,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,12.333225717738785
50000,3.0,33.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,9.498299137982766
50000,5.0,37.0,0.76,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,18.568264561609062
50000,6.0,33.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,8.712662181211511
50000,5.0,17.0,0.2222222222222222,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,14.46836812335652
50000,11.0,32.6,0.2222222222222222,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,8.974379111649188
50000,10.0,30.0,0.8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,11.524150410724555
50000,3.0,33.0,0.8888888888888888,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,18.29696700945212
50000,5.0,22.0,0.1111111111111111,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,5.90969106811716
50000,18.0,33.0,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,17.391934620771842
50000,6.0,36.7,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,17.586528365784165
50000,5.0,35.0,0.5,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,19.7466472849559
50000,14.0,16.0,0.1111111111111111,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3.4709315410664345
50000,4.0,23.0,0.3181818181818182,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,7.188184604251307
50000,5.0,40.0,0.4117647058823529,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,20.15177095141328
50000,4.0,57.0,0.2727272727272727,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,39.13627443433372
50000,4.0,22.0,0.1111111111111111,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,23.5018989066951
50000,6.0,32.6,0.8333333333333334,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,15.048443265420527
50000,7.0,40.0,0.6363636363636364,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,14.593631159420577
50000,13.0,32.0,0.4444444444444444,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,18.50396957274837
50000,5.0,32.0,0.1111111111111111,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,13.858736760589426
50000,12.0,35.0,0.1111111111111111,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,36.16090820184955
50000,7.0,46.0,0.1428571428571428,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,33.53356866471537
50000,6.0,42.7,0.8,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,15.20729971297864
50000,7.0,38.3,0.75,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,13.749528807707058
50000,11.0,40.0,0.7333333333333333,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,32.92987263985184
50000,9.0,38.0,0.1666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,12.477562693519246
50000,16.0,45.0,0.25,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,14.623776225624784
50000,10.0,55.4,0.3333333333333333,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,24.44367906010861
50000,13.0,32.0,0.8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,13.41983331876094
50000,17.0,40.0,0.0625,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,15.289857413559488
50000,4.0,28.0,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,9.81391121687629
50000,15.0,42.0,0.4,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4.332863124570616
50000,11.0,42.0,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,13.81609924880014
50000,8.0,44.3,0.9285714285714286,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,11.820644703250007
50000,10.0,40.5,0.96,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,16.103935802171073
50000,2.0,38.0,0.2857142857142857,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,20.681646870850216
50000,16.0,42.0,0.5,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,31.4412698191543
50000,17.0,30.0,0.8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5.907140879036312
50000,4.0,20.0,0.5909090909090909,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,21.0277168119893
50000,6.0,50.0,0.5,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,13.749528807707058
50000,5.0,56.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,28.49036916837483
50000,9.0,20.0,0.2121212121212121,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,6.633118591476086
50000,10.0,13.2,0.9,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,11.455428374826226
50000,5.0,43.0,0.8823529411764706,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,24.44367906010861
50000,6.0,43.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,24.0037134080998
50000,3.0,32.2,0.5555555555555556,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,10.297774140506904
50000,4.0,39.1,0.2142857142857142,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,14.763790599357968
50000,6.0,20.0,0.7368421052631579,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,18.568264561609062
50000,9.0,39.5,0.4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,18.11703171139526
50000,4.0,30.0,0.5833333333333334,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,18.29696700945212
50000,12.0,22.0,0.0769230769230769,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6.819843856562721
50000,4.0,36.8,0.4444444444444444,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,13.549824801074596
50000,5.0,45.0,0.8333333333333334,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,32.95964897191505
50000,5.0,40.0,0.5714285714285714,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,13.41983331876094
50000,5.0,20.0,0.53125,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,8.712662181211511
50000,3.0,31.0,0.4444444444444444,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,12.920533431289195
50000,6.0,37.0,0.3333333333333333,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,24.44367906010861
50000,4.0,32.6,0.2222222222222222,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,14.97781746726349
50000,4.0,32.0,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,18.50396957274837
50000,5.0,24.3,0.5185185185185185,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,14.97781746726349
50000,12.0,22.0,0.68,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6.819843856562721
50000,8.0,42.6,0.7777777777777778,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,38.04291320448742
50000,2.0,19.2,0.4782608695652174,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,9.666363801341392
50000,13.0,32.0,0.3333333333333333,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,25.936226644601035
50000,7.0,27.0,0.25,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,18.568264561609062
50000,15.0,23.3,0.5238095238095238,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,24.44367906010861
50000,6.0,25.4,0.5283018867924528,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10.894883315726426
50000,4.0,20.0,0.6521739130434783,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,14.69442040300306
50000,15.0,23.0,0.6956521739130435,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,24.44367906010861
50000,5.0,39.4,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,13.117701099609524
50000,23.0,42.0,0.8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,23.5018989066951
50000,6.0,19.6,0.8947368421052632,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,18.568264561609062
50000,5.0,20.0,0.16,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,12.260988543825173
50000,7.0,31.9,0.3333333333333333,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,33.53356866471537
50000,13.0,39.0,0.5217391304347826,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,18.17093086591389
50000,20.0,20.0,0.7272727272727273,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,14.46836812335652
50000,6.0,21.5,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,13.264013472904164
50000,4.0,38.5,0.2941176470588235,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,18.17093086591389
50000,5.0,40.0,0.3181818181818182,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13.117701099609524
50000,4.0,38.8,0.1428571428571428,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,16.060021406503104
50000,4.0,40.0,0.0588235294117647,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,18.29696700945212
50000,9.0,40.0,0.7142857142857143,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,13.177549715766023
50000,15.0,18.0,0.1666666666666666,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,7.188184604251307
50000,16.0,53.9,0.4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,52.80408830728445
50000,6.0,59.0,0.9375,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,12.405903571712942
50000,16.0,29.0,0.125,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,9.952246937297568
51000,15.0,34.0,0.64,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,23.5018989066951
51000,22.0,57.9,0.2727272727272727,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,14.97781746726349
52000,10.0,22.0,0.0606060606060606,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,10.17257621011412
52000,6.0,27.0,0.8823529411764706,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,15.048443265420527
52000,5.0,39.0,0.2352941176470588,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,26.983315588738822
52000,6.0,31.6,0.1666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,18.50396957274837
52000,6.0,39.6,0.7727272727272727,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,16.831482801119044
52000,4.0,40.0,0.5625,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25.390554279932065
52000,16.0,43.3,0.3333333333333333,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,31.4412698191543
52000,19.0,40.0,0.1764705882352941,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,11.357968573827534
52000,6.0,25.5,0.5471698113207547,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,10.894883315726426
52000,7.0,24.0,0.75,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,15.46653953983512
53000,5.0,24.0,0.8,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,12.260988543825173
53000,16.0,51.5,0.4117647058823529,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,31.4412698191543
53000,10.0,51.0,0.9285714285714286,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,14.97781746726349
53000,7.0,35.1,0.6363636363636364,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,37.660188523928376
53000,7.0,45.0,0.25,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,12.260988543825173
52000,7.0,23.0,0.75,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,15.46653953983512
52000,13.0,38.0,0.6470588235294118,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,18.17093086591389
52000,5.0,26.0,0.0666666666666666,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,13.749528807707058
53000,6.0,22.5,0.2777777777777778,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,21.740274528077254
53000,8.0,42.9,0.4814814814814814,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,26.983315588738822
53000,10.0,36.0,0.2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,13.858736760589426
53000,6.0,20.0,0.0606060606060606,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13.264013472904164
53000,6.0,23.8,0.1282051282051282,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13.749528807707058
53000,7.0,20.0,0.8181818181818182,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,14.46836812335652
53000,6.0,25.0,0.3,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,8.712662181211511
53000,8.0,33.0,0.8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3.507305001712276
53000,9.0,33.0,0.8888888888888888,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,12.405903571712942
53000,15.0,38.0,0.4285714285714285,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,8.512692855165648
53000,4.0,19.7,0.2272727272727272,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,21.0277168119893
53000,10.0,39.6,0.7857142857142857,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,12.260988543825173
53000,6.0,38.0,0.6470588235294118,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,13.162092277858134
54000,12.0,31.0,0.2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4.332863124570616
54000,6.0,34.0,0.53125,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,18.568264561609062
54000,6.0,28.0,0.6666666666666666,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,19.641454228071865
54999,4.0,39.0,0.5882352941176471,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,10.894883315726426
55000,6.0,25.6,0.625,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,23.5018989066951
54900,5.0,55.3,0.7894736842105263,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,20.15177095141328
54000,10.0,36.0,0.8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,11.820644703250007
54000,5.0,33.5,0.6666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,15.289857413559488
54000,9.0,51.2,0.9285714285714286,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,18.568264561609062
54000,5.0,22.0,0.2857142857142857,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,21.0277168119893
53000,5.0,38.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,14.46836812335652
53000,6.0,33.0,0.2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,5.633684123899752
53000,5.0,33.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,8.978942608385458
55000,7.0,21.0,0.875,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,15.46653953983512
55000,6.0,33.0,1.0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,17.391934620771842
55000,4.0,50.0,0.3571428571428571,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,14.69442040300306
55000,6.0,42.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,14.623776225624784
55000,6.0,46.0,0.1666666666666666,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,14.345880756735305
55000,11.0,55.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25.936226644601035
55000,6.0,45.0,0.2142857142857142,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,18.694931690226603
55000,6.0,33.0,0.8333333333333334,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,22.197476862144548
55000,5.0,34.0,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,26.983315588738822
55000,15.0,27.0,0.0869565217391304,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,24.44367906010861
55000,5.0,40.0,0.4166666666666667,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,18.29696700945212
55000,2.0,15.0,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,12.920533431289195
55000,10.0,21.0,0.4,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,14.593631159420577
55000,17.0,18.0,0.5,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,7.400604154065219
55000,15.0,52.0,0.2142857142857142,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,29.349011806618755
55000,15.0,32.0,0.4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,11.357968573827534
55000,5.0,46.0,0.6,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,13.177549715766023
55000,10.0,44.0,0.8888888888888888,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,18.50396957274837
55000,14.0,21.0,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10.853073326873588
55000,6.0,32.0,0.78125,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,18.568264561609062
55000,6.0,40.0,0.3636363636363636,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.913648721631585
